type,geometry.type,geometry.coordinates,properties.description.name,properties.description.id,properties.description.url,properties.latest-images,properties.description.sponsor,properties.description.tilt_current,properties.description.fov_center,properties.description.attribution,properties.description.ptz,properties.description.fov_rt,properties.description.fov,properties.description.type,properties.description.network,properties.description.zoom_current,properties.description.last_movement_at,properties.description.is_currently_patrolling,properties.description.region,properties.description.ProdNbr,properties.description.fov_lft,properties.description.lastupdate,properties.description.state,properties.description.isp,properties.description.activated_at,properties.description.county,properties.description.az_current,properties.description.is_patrol_mode
Feature,Point,"[-116.9198, 33.3346, 5500]",Boucher Hill,hpwren3_east,http://hpwren.ucsd.edu/cameras/BH.html,"[[{'image': 'http://hpwren.ucsd.edu/cameras/L/bh-e-mobo-c.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/bh-e-mobo-c.jpg', 'color': True, 'diff': False, 'direction': 'east', 'deg': False, 'fov_center': [-116.38274133779287, 33.3346], 'fov_lft': [-116.53864833730283, 33.652781329877705], 'fov_rt': [-116.54141478414488, 33.01524117811553]}], [{'image': 'http://hpwren.ucsd.edu/cameras/L/bh-e-mobo-c-diff.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/bh-e-mobo-c-diff.jpg', 'color': True, 'diff': True, 'direction': 'east', 'deg': False, 'fov_center': [-116.38274133779287, 33.3346], 'fov_lft': [-116.53864833730283, 33.652781329877705], 'fov_rt': [-116.54141478414488, 33.01524117811553]}], [{'image': 'http://hpwren.ucsd.edu/cameras/L/bh-e-mobo-m.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/bh-e-mobo-m.jpg', 'color': False, 'diff': False, 'direction': 'east', 'deg': False, 'fov_center': [-116.38274133779287, 33.3346], 'fov_lft': [-116.53864833730283, 33.652781329877705], 'fov_rt': [-116.54141478414488, 33.01524117811553]}], [{'image': 'http://hpwren.ucsd.edu/cameras/L/bh-e-mobo-m-diff.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/bh-e-mobo-m-diff.jpg', 'color': False, 'diff': True, 'direction': 'east', 'deg': False, 'fov_center': [-116.38274133779287, 33.3346], 'fov_lft': [-116.53864833730283, 33.652781329877705], 'fov_rt': [-116.54141478414488, 33.01524117811553]}]]",,,,,,,,,,,,,,,,,,,,,,
Feature,Point,"[-116.9198, 33.3346, 5500]",Boucher Hill,hpwren3_south,http://hpwren.ucsd.edu/cameras/BH.html,"[[{'image': 'http://hpwren.ucsd.edu/cameras/L/bh-s-mobo-c.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/bh-s-mobo-c.jpg', 'color': True, 'diff': False, 'direction': 'south', 'deg': False, 'fov_center': [-116.9198, 32.8837694047889], 'fov_lft': [-116.54141478414488, 33.01524117811553], 'fov_rt': [-117.29818521585511, 33.01524117811554]}], [{'image': 'http://hpwren.ucsd.edu/cameras/L/bh-s-mobo-c-diff.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/bh-s-mobo-c-diff.jpg', 'color': True, 'diff': True, 'direction': 'south', 'deg': False, 'fov_center': [-116.9198, 32.8837694047889], 'fov_lft': [-116.54141478414488, 33.01524117811553], 'fov_rt': [-117.29818521585511, 33.01524117811554]}], [{'image': 'http://hpwren.ucsd.edu/cameras/L/bh-s-mobo-m.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/bh-s-mobo-m.jpg', 'color': False, 'diff': False, 'direction': 'south', 'deg': False, 'fov_center': [-116.9198, 32.8837694047889], 'fov_lft': [-116.54141478414488, 33.01524117811553], 'fov_rt': [-117.29818521585511, 33.01524117811554]}], [{'image': 'http://hpwren.ucsd.edu/cameras/L/bh-s-mobo-m-diff.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/bh-s-mobo-m-diff.jpg', 'color': False, 'diff': True, 'direction': 'south', 'deg': False, 'fov_center': [-116.9198, 32.8837694047889], 'fov_lft': [-116.54141478414488, 33.01524117811553], 'fov_rt': [-117.29818521585511, 33.01524117811554]}]]",,,,,,,,,,,,,,,,,,,,,,
Feature,Point,"[-116.9198, 33.3346, 5500]",Boucher Hill,hpwren3_west,http://hpwren.ucsd.edu/cameras/BH.html,"[[{'image': 'http://hpwren.ucsd.edu/cameras/L/bh-w-mobo-c.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/bh-w-mobo-c.jpg', 'color': True, 'diff': False, 'direction': 'west', 'deg': False, 'fov_center': [-117.45685866220713, 33.3346], 'fov_lft': [-117.29818521585511, 33.01524117811554], 'fov_rt': [-117.30095166269716, 33.6527813298777]}], [{'image': 'http://hpwren.ucsd.edu/cameras/L/bh-w-mobo-c-diff.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/bh-w-mobo-c-diff.jpg', 'color': True, 'diff': True, 'direction': 'west', 'deg': False, 'fov_center': [-117.45685866220713, 33.3346], 'fov_lft': [-117.29818521585511, 33.01524117811554], 'fov_rt': [-117.30095166269716, 33.6527813298777]}], [{'image': 'http://hpwren.ucsd.edu/cameras/L/bh-w-mobo-m.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/bh-w-mobo-m.jpg', 'color': False, 'diff': False, 'direction': 'west', 'deg': False, 'fov_center': [-117.45685866220713, 33.3346], 'fov_lft': [-117.29818521585511, 33.01524117811554], 'fov_rt': [-117.30095166269716, 33.6527813298777]}], [{'image': 'http://hpwren.ucsd.edu/cameras/L/bh-w-mobo-m-diff.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/bh-w-mobo-m-diff.jpg', 'color': False, 'diff': True, 'direction': 'west', 'deg': False, 'fov_center': [-117.45685866220713, 33.3346], 'fov_lft': [-117.29818521585511, 33.01524117811554], 'fov_rt': [-117.30095166269716, 33.6527813298777]}]]",,,,,,,,,,,,,,,,,,,,,,
Feature,Point,"[-117.74, 33.91, 1780]",Chino Hills,hpwren5_north,http://hpwren.ucsd.edu/cameras/chino.html,"[[{'image': 'http://hpwren.ucsd.edu/cameras/L/chino-n-mobo-c.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/chino-n-mobo-c.jpg', 'color': True, 'diff': False, 'direction': 'north', 'deg': False, 'fov_center': [-117.74, 34.36075568200325], 'fov_lft': [-118.12372436814177, 34.22813875605006], 'fov_rt': [-117.35627563185822, 34.22813875605006]}], [{'image': 'http://hpwren.ucsd.edu/cameras/L/chino-n-mobo-c-diff.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/chino-n-mobo-c-diff.jpg', 'color': True, 'diff': True, 'direction': 'north', 'deg': False, 'fov_center': [-117.74, 34.36075568200325], 'fov_lft': [-118.12372436814177, 34.22813875605006], 'fov_rt': [-117.35627563185822, 34.22813875605006]}], [{'image': 'http://hpwren.ucsd.edu/cameras/L/chino-n-mobo-m.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/chino-n-mobo-m.jpg', 'color': False, 'diff': False, 'direction': 'north', 'deg': False, 'fov_center': [-117.74, 34.36075568200325], 'fov_lft': [-118.12372436814177, 34.22813875605006], 'fov_rt': [-117.35627563185822, 34.22813875605006]}], [{'image': 'http://hpwren.ucsd.edu/cameras/L/chino-n-mobo-m-diff.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/chino-n-mobo-m-diff.jpg', 'color': False, 'diff': True, 'direction': 'north', 'deg': False, 'fov_center': [-117.74, 34.36075568200325], 'fov_lft': [-118.12372436814177, 34.22813875605006], 'fov_rt': [-117.35627563185822, 34.22813875605006]}]]",,,,,,,,,,,,,,,,,,,,,,
Feature,Point,"[-117.74, 33.91, 1780]",Chino Hills,hpwren5_east,http://hpwren.ucsd.edu/cameras/chino.html,"[[{'image': 'http://hpwren.ucsd.edu/cameras/L/chino-e-mobo-c.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/chino-e-mobo-c.jpg', 'color': True, 'diff': False, 'direction': 'east', 'deg': False, 'fov_center': [-117.19935985304318, 33.91], 'fov_lft': [-117.35627563185822, 34.22813875605006], 'fov_rt': [-117.35912176337149, 33.590658194729556]}], [{'image': 'http://hpwren.ucsd.edu/cameras/L/chino-e-mobo-c-diff.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/chino-e-mobo-c-diff.jpg', 'color': True, 'diff': True, 'direction': 'east', 'deg': False, 'fov_center': [-117.19935985304318, 33.91], 'fov_lft': [-117.35627563185822, 34.22813875605006], 'fov_rt': [-117.35912176337149, 33.590658194729556]}], [{'image': 'http://hpwren.ucsd.edu/cameras/L/chino-e-mobo-m.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/chino-e-mobo-m.jpg', 'color': False, 'diff': False, 'direction': 'east', 'deg': False, 'fov_center': [-117.19935985304318, 33.91], 'fov_lft': [-117.35627563185822, 34.22813875605006], 'fov_rt': [-117.35912176337149, 33.590658194729556]}], [{'image': 'http://hpwren.ucsd.edu/cameras/L/chino-e-mobo-m-diff.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/chino-e-mobo-m-diff.jpg', 'color': False, 'diff': True, 'direction': 'east', 'deg': False, 'fov_center': [-117.19935985304318, 33.91], 'fov_lft': [-117.35627563185822, 34.22813875605006], 'fov_rt': [-117.35912176337149, 33.590658194729556]}]]",,,,,,,,,,,,,,,,,,,,,,
Feature,Point,"[-117.74, 33.91, 1780]",Chino Hills,hpwren5_south,http://hpwren.ucsd.edu/cameras/chino.html,"[[{'image': 'http://hpwren.ucsd.edu/cameras/L/chino-s-mobo-c.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/chino-s-mobo-c.jpg', 'color': True, 'diff': False, 'direction': 'south', 'deg': False, 'fov_center': [-117.74, 33.45921127326633], 'fov_lft': [-117.35912176337149, 33.590658194729556], 'fov_rt': [-118.1208782366285, 33.59065819472955]}], [{'image': 'http://hpwren.ucsd.edu/cameras/L/chino-s-mobo-c-diff.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/chino-s-mobo-c-diff.jpg', 'color': True, 'diff': True, 'direction': 'south', 'deg': False, 'fov_center': [-117.74, 33.45921127326633], 'fov_lft': [-117.35912176337149, 33.590658194729556], 'fov_rt': [-118.1208782366285, 33.59065819472955]}], [{'image': 'http://hpwren.ucsd.edu/cameras/L/chino-s-mobo-m.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/chino-s-mobo-m.jpg', 'color': False, 'diff': False, 'direction': 'south', 'deg': False, 'fov_center': [-117.74, 33.45921127326633], 'fov_lft': [-117.35912176337149, 33.590658194729556], 'fov_rt': [-118.1208782366285, 33.59065819472955]}], [{'image': 'http://hpwren.ucsd.edu/cameras/L/chino-s-mobo-m-diff.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/chino-s-mobo-m-diff.jpg', 'color': False, 'diff': True, 'direction': 'south', 'deg': False, 'fov_center': [-117.74, 33.45921127326633], 'fov_lft': [-117.35912176337149, 33.590658194729556], 'fov_rt': [-118.1208782366285, 33.59065819472955]}]]",,,,,,,,,,,,,,,,,,,,,,
Feature,Point,"[-117.74, 33.91, 1780]",Chino Hills,hpwren5_west,http://hpwren.ucsd.edu/cameras/chino.html,"[[{'image': 'http://hpwren.ucsd.edu/cameras/L/chino-w-mobo-c.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/chino-w-mobo-c.jpg', 'color': True, 'diff': False, 'direction': 'west', 'deg': False, 'fov_center': [-118.28064014695681, 33.91], 'fov_lft': [-118.1208782366285, 33.59065819472955], 'fov_rt': [-118.12372436814177, 34.22813875605006]}], [{'image': 'http://hpwren.ucsd.edu/cameras/L/chino-w-mobo-c-diff.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/chino-w-mobo-c-diff.jpg', 'color': True, 'diff': True, 'direction': 'west', 'deg': False, 'fov_center': [-118.28064014695681, 33.91], 'fov_lft': [-118.1208782366285, 33.59065819472955], 'fov_rt': [-118.12372436814177, 34.22813875605006]}], [{'image': 'http://hpwren.ucsd.edu/cameras/L/chino-w-mobo-m.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/chino-w-mobo-m.jpg', 'color': False, 'diff': False, 'direction': 'west', 'deg': False, 'fov_center': [-118.28064014695681, 33.91], 'fov_lft': [-118.1208782366285, 33.59065819472955], 'fov_rt': [-118.12372436814177, 34.22813875605006]}], [{'image': 'http://hpwren.ucsd.edu/cameras/L/chino-w-mobo-m-diff.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/chino-w-mobo-m-diff.jpg', 'color': False, 'diff': True, 'direction': 'west', 'deg': False, 'fov_center': [-118.28064014695681, 33.91], 'fov_lft': [-118.1208782366285, 33.59065819472955], 'fov_rt': [-118.12372436814177, 34.22813875605006]}]]",,,,,,,,,,,,,,,,,,,,,,
Feature,Point,"[-116.61, 32.95, 6500]",Cuyamaca Peak,hpwren6_north,http://hpwren.ucsd.edu/cameras/CP.html,"[[{'image': 'http://hpwren.ucsd.edu/cameras/L/cp-n-mobo-c.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/cp-n-mobo-c.jpg', 'color': True, 'diff': False, 'direction': 'north', 'deg': False, 'fov_center': [-116.61, 33.400825794755015], 'fov_lft': [-116.98947246155522, 33.26820955304579], 'fov_rt': [-116.23052753844478, 33.2682095530458]}], [{'image': 'http://hpwren.ucsd.edu/cameras/L/cp-n-mobo-c-diff.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/cp-n-mobo-c-diff.jpg', 'color': True, 'diff': True, 'direction': 'north', 'deg': False, 'fov_center': [-116.61, 33.400825794755015], 'fov_lft': [-116.98947246155522, 33.26820955304579], 'fov_rt': [-116.23052753844478, 33.2682095530458]}], [{'image': 'http://hpwren.ucsd.edu/cameras/L/cp-n-mobo-m.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/cp-n-mobo-m.jpg', 'color': False, 'diff': False, 'direction': 'north', 'deg': False, 'fov_center': [-116.61, 33.400825794755015], 'fov_lft': [-116.98947246155522, 33.26820955304579], 'fov_rt': [-116.23052753844478, 33.2682095530458]}], [{'image': 'http://hpwren.ucsd.edu/cameras/L/cp-n-mobo-m-diff.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/cp-n-mobo-m-diff.jpg', 'color': False, 'diff': True, 'direction': 'north', 'deg': False, 'fov_center': [-116.61, 33.400825794755015], 'fov_lft': [-116.98947246155522, 33.26820955304579], 'fov_rt': [-116.23052753844478, 33.2682095530458]}]]",,,,,,,,,,,,,,,,,,,,,,
Feature,Point,"[-116.61, 32.95, 6500]",Cuyamaca Peak,hpwren6_east,http://hpwren.ucsd.edu/cameras/CP.html,"[[{'image': 'http://hpwren.ucsd.edu/cameras/L/cp-e-mobo-c.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/cp-e-mobo-c.jpg', 'color': True, 'diff': False, 'direction': 'east', 'deg': False, 'fov_center': [-116.07527892255676, 32.95], 'fov_lft': [-116.23052753844478, 33.2682095530458], 'fov_rt': [-116.23324190491, 32.63062985757738]}], [{'image': 'http://hpwren.ucsd.edu/cameras/L/cp-e-mobo-c-diff.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/cp-e-mobo-c-diff.jpg', 'color': True, 'diff': True, 'direction': 'east', 'deg': False, 'fov_center': [-116.07527892255676, 32.95], 'fov_lft': [-116.23052753844478, 33.2682095530458], 'fov_rt': [-116.23324190491, 32.63062985757738]}], [{'image': 'http://hpwren.ucsd.edu/cameras/L/cp-e-mobo-m.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/cp-e-mobo-m.jpg', 'color': False, 'diff': False, 'direction': 'east', 'deg': False, 'fov_center': [-116.07527892255676, 32.95], 'fov_lft': [-116.23052753844478, 33.2682095530458], 'fov_rt': [-116.23324190491, 32.63062985757738]}], [{'image': 'http://hpwren.ucsd.edu/cameras/L/cp-e-mobo-m-diff.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/cp-e-mobo-m-diff.jpg', 'color': False, 'diff': True, 'direction': 'east', 'deg': False, 'fov_center': [-116.07527892255676, 32.95], 'fov_lft': [-116.23052753844478, 33.2682095530458], 'fov_rt': [-116.23324190491, 32.63062985757738]}]]",,,,,,,,,,,,,,,,,,,,,,
Feature,Point,"[-116.61, 32.95, 6500]",Cuyamaca Peak,hpwren6_south,http://hpwren.ucsd.edu/cameras/CP.html,"[[{'image': 'http://hpwren.ucsd.edu/cameras/L/cp-s-mobo-c.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/cp-s-mobo-c.jpg', 'color': True, 'diff': False, 'direction': 'south', 'deg': False, 'fov_center': [-116.61, 32.4991416236951], 'fov_lft': [-116.23324190491, 32.63062985757738], 'fov_rt': [-116.98675809509, 32.63062985757738]}], [{'image': 'http://hpwren.ucsd.edu/cameras/L/cp-s-mobo-c-diff.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/cp-s-mobo-c-diff.jpg', 'color': True, 'diff': True, 'direction': 'south', 'deg': False, 'fov_center': [-116.61, 32.4991416236951], 'fov_lft': [-116.23324190491, 32.63062985757738], 'fov_rt': [-116.98675809509, 32.63062985757738]}], [{'image': 'http://hpwren.ucsd.edu/cameras/L/cp-s-mobo-m.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/cp-s-mobo-m.jpg', 'color': False, 'diff': False, 'direction': 'south', 'deg': False, 'fov_center': [-116.61, 32.4991416236951], 'fov_lft': [-116.23324190491, 32.63062985757738], 'fov_rt': [-116.98675809509, 32.63062985757738]}], [{'image': 'http://hpwren.ucsd.edu/cameras/L/cp-s-mobo-m-diff.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/cp-s-mobo-m-diff.jpg', 'color': False, 'diff': True, 'direction': 'south', 'deg': False, 'fov_center': [-116.61, 32.4991416236951], 'fov_lft': [-116.23324190491, 32.63062985757738], 'fov_rt': [-116.98675809509, 32.63062985757738]}]]",,,,,,,,,,,,,,,,,,,,,,
Feature,Point,"[-116.61, 32.95, 6500]",Cuyamaca Peak,hpwren6_west,http://hpwren.ucsd.edu/cameras/CP.html,"[[{'image': 'http://hpwren.ucsd.edu/cameras/L/cp-w-mobo-c.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/cp-w-mobo-c.jpg', 'color': True, 'diff': False, 'direction': 'west', 'deg': False, 'fov_center': [-117.14472107744324, 32.95], 'fov_lft': [-116.98675809509, 32.63062985757738], 'fov_rt': [-116.98947246155522, 33.26820955304579]}], [{'image': 'http://hpwren.ucsd.edu/cameras/L/cp-w-mobo-c-diff.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/cp-w-mobo-c-diff.jpg', 'color': True, 'diff': True, 'direction': 'west', 'deg': False, 'fov_center': [-117.14472107744324, 32.95], 'fov_lft': [-116.98675809509, 32.63062985757738], 'fov_rt': [-116.98947246155522, 33.26820955304579]}], [{'image': 'http://hpwren.ucsd.edu/cameras/L/cp-w-mobo-m.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/cp-w-mobo-m.jpg', 'color': False, 'diff': False, 'direction': 'west', 'deg': False, 'fov_center': [-117.14472107744324, 32.95], 'fov_lft': [-116.98675809509, 32.63062985757738], 'fov_rt': [-116.98947246155522, 33.26820955304579]}], [{'image': 'http://hpwren.ucsd.edu/cameras/L/cp-w-mobo-m-diff.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/cp-w-mobo-m-diff.jpg', 'color': False, 'diff': True, 'direction': 'west', 'deg': False, 'fov_center': [-117.14472107744324, 32.95], 'fov_lft': [-116.98675809509, 32.63062985757738], 'fov_rt': [-116.98947246155522, 33.26820955304579]}]]",,,,,,,,,,,,,,,,,,,,,,
Feature,Point,"[-118.5488, 34.0864, 1760]",Green Peak,hpwren7_north,http://hpwren.ucsd.edu/cameras/dwpgm.html,"[[{'image': 'http://hpwren.ucsd.edu/cameras/L/dwpgm-n-mobo-c.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/dwpgm-n-mobo-c.jpg', 'color': True, 'diff': False, 'direction': 'north', 'deg': False, 'fov_center': [-118.5488, 34.537142694313765], 'fov_lft': [-118.93332785805947, 34.404525621185115], 'fov_rt': [-118.16427214194053, 34.404525621185115]}], [{'image': 'http://hpwren.ucsd.edu/cameras/L/dwpgm-n-mobo-c-diff.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/dwpgm-n-mobo-c-diff.jpg', 'color': True, 'diff': True, 'direction': 'north', 'deg': False, 'fov_center': [-118.5488, 34.537142694313765], 'fov_lft': [-118.93332785805947, 34.404525621185115], 'fov_rt': [-118.16427214194053, 34.404525621185115]}], [{'image': 'http://hpwren.ucsd.edu/cameras/L/dwpgm-n-mobo-m.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/dwpgm-n-mobo-m.jpg', 'color': False, 'diff': False, 'direction': 'north', 'deg': False, 'fov_center': [-118.5488, 34.537142694313765], 'fov_lft': [-118.93332785805947, 34.404525621185115], 'fov_rt': [-118.16427214194053, 34.404525621185115]}], [{'image': 'http://hpwren.ucsd.edu/cameras/L/dwpgm-n-mobo-m-diff.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/dwpgm-n-mobo-m-diff.jpg', 'color': False, 'diff': True, 'direction': 'north', 'deg': False, 'fov_center': [-118.5488, 34.537142694313765], 'fov_lft': [-118.93332785805947, 34.404525621185115], 'fov_rt': [-118.16427214194053, 34.404525621185115]}]]",,,,,,,,,,,,,,,,,,,,,,
Feature,Point,"[-118.5488, 34.0864, 1760]",Green Peak,hpwren7_east,http://hpwren.ucsd.edu/cameras/dwpgm.html,"[[{'image': 'http://hpwren.ucsd.edu/cameras/L/dwpgm-e-mobo-c.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/dwpgm-e-mobo-c.jpg', 'color': True, 'diff': False, 'direction': 'east', 'deg': False, 'fov_center': [-118.00704129482841, 34.0864], 'fov_lft': [-118.16427214194053, 34.404525621185115], 'fov_rt': [-118.16714313893594, 33.76706342835788]}], [{'image': 'http://hpwren.ucsd.edu/cameras/L/dwpgm-e-mobo-c-diff.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/dwpgm-e-mobo-c-diff.jpg', 'color': True, 'diff': True, 'direction': 'east', 'deg': False, 'fov_center': [-118.00704129482841, 34.0864], 'fov_lft': [-118.16427214194053, 34.404525621185115], 'fov_rt': [-118.16714313893594, 33.76706342835788]}], [{'image': 'http://hpwren.ucsd.edu/cameras/L/dwpgm-e-mobo-m.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/dwpgm-e-mobo-m.jpg', 'color': False, 'diff': False, 'direction': 'east', 'deg': False, 'fov_center': [-118.00704129482841, 34.0864], 'fov_lft': [-118.16427214194053, 34.404525621185115], 'fov_rt': [-118.16714313893594, 33.76706342835788]}], [{'image': 'http://hpwren.ucsd.edu/cameras/L/dwpgm-e-mobo-m-diff.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/dwpgm-e-mobo-m-diff.jpg', 'color': False, 'diff': True, 'direction': 'east', 'deg': False, 'fov_center': [-118.00704129482841, 34.0864], 'fov_lft': [-118.16427214194053, 34.404525621185115], 'fov_rt': [-118.16714313893594, 33.76706342835788]}]]",,,,,,,,,,,,,,,,,,,,,,
Feature,Point,"[-118.5488, 34.0864, 1760]",Green Peak,hpwren7_south,http://hpwren.ucsd.edu/cameras/dwpgm.html,"[[{'image': 'http://hpwren.ucsd.edu/cameras/L/dwpgm-s-mobo-c.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/dwpgm-s-mobo-c.jpg', 'color': True, 'diff': False, 'direction': 'south', 'deg': False, 'fov_center': [-118.5488, 33.63562417989812], 'fov_lft': [-118.16714313893594, 33.76706342835788], 'fov_rt': [-118.93045686106406, 33.76706342835787]}], [{'image': 'http://hpwren.ucsd.edu/cameras/L/dwpgm-s-mobo-c-diff.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/dwpgm-s-mobo-c-diff.jpg', 'color': True, 'diff': True, 'direction': 'south', 'deg': False, 'fov_center': [-118.5488, 33.63562417989812], 'fov_lft': [-118.16714313893594, 33.76706342835788], 'fov_rt': [-118.93045686106406, 33.76706342835787]}], [{'image': 'http://hpwren.ucsd.edu/cameras/L/dwpgm-s-mobo-m.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/dwpgm-s-mobo-m.jpg', 'color': False, 'diff': False, 'direction': 'south', 'deg': False, 'fov_center': [-118.5488, 33.63562417989812], 'fov_lft': [-118.16714313893594, 33.76706342835788], 'fov_rt': [-118.93045686106406, 33.76706342835787]}], [{'image': 'http://hpwren.ucsd.edu/cameras/L/dwpgm-s-mobo-m-diff.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/dwpgm-s-mobo-m-diff.jpg', 'color': False, 'diff': True, 'direction': 'south', 'deg': False, 'fov_center': [-118.5488, 33.63562417989812], 'fov_lft': [-118.16714313893594, 33.76706342835788], 'fov_rt': [-118.93045686106406, 33.76706342835787]}]]",,,,,,,,,,,,,,,,,,,,,,
Feature,Point,"[-118.5488, 34.0864, 1760]",Green Peak,hpwren7_west,http://hpwren.ucsd.edu/cameras/dwpgm.html,"[[{'image': 'http://hpwren.ucsd.edu/cameras/L/dwpgm-w-mobo-c.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/dwpgm-w-mobo-c.jpg', 'color': True, 'diff': False, 'direction': 'west', 'deg': False, 'fov_center': [-119.09055870517159, 34.0864], 'fov_lft': [-118.93045686106406, 33.76706342835787], 'fov_rt': [-118.93332785805947, 34.404525621185115]}], [{'image': 'http://hpwren.ucsd.edu/cameras/L/dwpgm-w-mobo-c-diff.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/dwpgm-w-mobo-c-diff.jpg', 'color': True, 'diff': True, 'direction': 'west', 'deg': False, 'fov_center': [-119.09055870517159, 34.0864], 'fov_lft': [-118.93045686106406, 33.76706342835787], 'fov_rt': [-118.93332785805947, 34.404525621185115]}], [{'image': 'http://hpwren.ucsd.edu/cameras/L/dwpgm-w-mobo-m.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/dwpgm-w-mobo-m.jpg', 'color': False, 'diff': False, 'direction': 'west', 'deg': False, 'fov_center': [-119.09055870517159, 34.0864], 'fov_lft': [-118.93045686106406, 33.76706342835787], 'fov_rt': [-118.93332785805947, 34.404525621185115]}], [{'image': 'http://hpwren.ucsd.edu/cameras/L/dwpgm-w-mobo-m-diff.jpg', 'thumbnail': 'http://hpwren.ucsd.edu/cameras/L/dwpgm-w-mobo-m-diff.jpg', 'color': False, 'diff': True, 'direction': 'west', 'deg': False, 'fov_center': [-119.09055870517159, 34.0864], 'fov_lft': [-118.93045686106406, 33.76706342835787], 'fov_rt': [-118.93332785805947, 34.404525621185115]}]]",,,,,,,,,,,,,,,,,,,,,,
